id,title,description,place,city,address,date_start,date_end,tags,url
59003456,JOB DATING SOUTIEN SCOLAIRE- COURS ADO,"Cours Ado recrute pour la rentrée scolaire des professeurs. es en soutien scolaire pour dispenser des cours à domicile du primaire au BAC2.Vous êtes pédagogue, patient.e, bienveillant.e et à l'écoute",Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-05T07:00:00+00:00,2025-09-05T10:30:00+00:00,"1 jeune  1 solution, Recrutement",https://openagenda.com/francetravail/events/job-dating-soutien-scolaire-cours-ado-5153389
94173321,TITRE PROFESSIONNEL ASSISTANT/E DE VIE AUX FAMILLES,Vous souhaitez exercer un métier qui a du sens?Vous visez un diplôme et l'accès à l'emploi?Le Greta organise une Préparation Opérationnel à l'emploi qui vous permettra d'obtenir le titre pro Assistant,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2025-09-05T11:30:00+00:00,2025-09-05T14:00:00+00:00,"1 jeune  1 solution, Se préparer",https://openagenda.com/francetravail/events/titre-professionnel-assistante-de-vie-aux-familles-4212141
78901325,Formation Agent(-e) de prévention et de sécurité  Recrutement ATM Sécurité,Vous souhaitez devenir agent(-e) de sécurité et de prévention ? Venez rencontrer ATM Group à Montbonnot Saint Martin le 8 septembre 2025 matin.A l'issue de la formation du Titre professionnel agent de,Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-08T07:00:00+00:00,2025-09-08T10:00:00+00:00,"1 jour, 1 formation, 1 jeune  1 solution, Découverte formation, Recrutement",https://openagenda.com/francetravail/events/formation-agent-e-de-prevention-et-de-securite-recrutement-atm-securite-4063420
80504072,Etes-vous fait pour les métiers du Commerce ?,Venez découvrir votre potentiel pour vous orienter dans le secteur du Commerce porteur d’emplois !Le secteur du Commerce vous attire et vous vous demandez s’il peut vous correspondre ?Vous n’avez pas,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2025-09-09T06:45:00+00:00,2025-09-09T10:00:00+00:00,"Détection de potentiel, 1 jeune  1 solution, Marché du travail, Découverte secteur / métier",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-du-commerce-6697176
43408744,Les Métiers de la Logistique : Découvrez votre potentiel pour travailler dans ce secteur !,"Êtes-vous fait(e) pour un des secteurs qui recrute près de chez vous ? En recherche d’une première expérience ou d’une nouvelle orientation professionnelle, prenez un temps pour mieux vous connaître e",Échirolles - Agence ECHIROLLES,Échirolles,38130 Échirolles,2025-09-09T06:45:00+00:00,2025-09-09T10:30:00+00:00,"Détection de potentiel, #TousMobilisés, Découverte formation, S'informer, Découverte secteur / métier",https://openagenda.com/francetravail/events/les-metiers-de-la-logistique-decouvrez-votre-potentiel-pour-travailler-dans-ce-secteur-2995303
26129839,De béton et de lumière,Exposition itinérante proposée par le Département de l'Isère.,Maison de l'Architecture de l'Isère,Grenoble,"4 place de Berulle, 38000 Grenoble",2025-09-09T11:30:00+00:00,2025-10-16T16:30:00+00:00,"architecture, béton, archiXX, maisonarchitecture, isere, grenoble, inventaire, exposition, patrimoine",https://openagenda.com/planlibre/events/de-beton-et-de-lumiere-682978
58431463,"Le groupe Philibert recrute et forme des conducteurs.trices de car, rencontrez-les !","Les Cars PHILIBERT, entreprise de transport de voyageurs, recrutent et forment leurs futur(e)s conducteur(trice)s via la Méthode de Recrutement par Simulation (MRS).Venez les rencontrer lors de cette",Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-09T12:00:00+00:00,2025-09-09T13:30:00+00:00,"#TousMobilisés, 1 jeune  1 solution, Recrutement, Découverte secteur / métier, Recrutement sans CV",https://openagenda.com/francetravail/events/le-groupe-philibert-recrute-et-forme-des-conducteurstrices-de-car-rencontrez-les-4096728
75832087,Info coll - Formation au métier d'Etancheur,"Plusieurs agences de travail temporaire (Adecco, Actual, Manpower, Samsic et Sovitrat) s'associent avec l'organisme de formation ABSkill et France Travail pour permettre à certains demandeurs d'em...",Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2025-09-09T12:30:00+00:00,2025-09-09T14:30:00+00:00,"Réunion d'information, 1 jeune  1 solution, #TousMobilisés, Découverte secteur / métier, Aides à l'emploi, Découverte formation, Tout public, Formation financée, Opportunité d'emploi, en physique",https://openagenda.com/francetravail/events/info-coll-formation-au-metier-detancheur-2624689
63138416,TITRE PROFESSIONNEL ASSISTANT/E DE VIE AUX FAMILLES,Vous souhaitez exercer un métier qui a du sens?Vous visez un diplôme et l'accès à l'emploi?Le Greta organise une Préparation Opérationnel à l'emploi qui vous permettra d'obtenir le titre pro Assistant,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2025-09-11T07:00:00+00:00,2025-09-11T09:00:00+00:00,"1 jeune  1 solution, Se préparer",https://openagenda.com/francetravail/events/titre-professionnel-assistante-de-vie-aux-familles-5309248
20383469,"Atelier pour ""Elles"" CATERPILLAR",Voici une opportunité pour les femmes avec intérêt/appétence pour le secteur de l'industrie L'entreprise CATERPILLAR propose une demi-journée de découverte des métiers de l'industrie dédiée aux fe...,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2025-09-12T06:00:00+00:00,2025-09-12T10:00:00+00:00,"Visites d'entreprise, #TousMobilisés, S'informer, Découverte secteur / métier, Tout public, Rencontre recruteur, en physique",https://openagenda.com/francetravail/events/atelier-pour-elles-caterpillar-9097527
25112154,ACTION forme et recrute des Employés Polyvalents de magasin H/F !,"ACTION est à la recherche d'Employés polyvalents de magasin H/FDans la cadre de ce recrutement, nous ciblons uniquement des demandeurs d'emploi possédant une Reconnaissance de Travailleur Handicapé (R",Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2025-09-12T07:00:00+00:00,2025-09-12T10:00:00+00:00,"#TousMobilisés, 1 jeune  1 solution, Recrutement",https://openagenda.com/francetravail/events/action-forme-et-recrute-des-employes-polyvalents-de-magasin-hf-3381767
7514862,RGIS recrute des inventoristes SANS CV !,"L'entreprise RGIS, Spécialiste des inventaires, recrute des inventoristes H/F en CDD d'usage, sans CV. Le recruteur vous présentera l'entreprise, les postes à pourvoir ainsi que les conditions de ...",Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-12T07:00:00+00:00,2025-09-12T10:30:00+00:00,"Job dating, 1 jeune  1 solution, Recrutement sans CV, Recrutement, Découverte secteur / métier, Pas de diplôme exigé, Tout public, Rencontre recruteur, Opportunité d'emploi, CDD, Temps partiel, en physique",https://openagenda.com/francetravail/events/rgis-recrute-des-inventoristes-sans-cv-2496034
85080659,Etes-vous fait pour les métiers de l'hôtellerie restauration ? Détection de potentiels.,Le secteur de l'hôtellerie restauration vous attire et vous vous demandez s’il peut vous correspondre ?Vous n’avez pas d’expérience dans ce secteur ?Participez à une session de détection de potentiels,Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-15T06:45:00+00:00,2025-09-15T10:00:00+00:00,"Détection de potentiel, 1 jeune  1 solution, Découverte secteur / métier, S'informer, Marché du travail",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-de-lhotellerie-restauration-detection-de-potentiels-787082
59743938,DERVIEUX recrute des opérateurs / opératrices de fabrication !,DERVIEUX recrute des opérateurs/opératrices de fabrication pour son établissement situé à Échirolles. Vous aurez l'occasion de rencontrer l'employeur lors d'une réunion d'information collective où...,Agence SAINT MARTIN D'HERES,Meylan,38240 Meylan,2025-09-16T07:00:00+00:00,2025-09-16T08:30:00+00:00,"Réunion d'information, 1 jeune  1 solution, Méthode de Recrutement par Simulation, Recrutement sans CV, Tout public, Rencontre recruteur, Opportunité d'emploi, en physique",https://openagenda.com/francetravail/events/dervieux-recrute-des-operateurs-operatrices-de-fabrication
23360157,🚀 Journée du Financement - Rentrée Entrepreneurs 2025,Événement La French Tech,Pépite Ozer Bâtiment MUSE,Saint-Martin-d'Hères,"80 Allée Ampère, 38400 Saint-Martin-d'Hères",2025-09-16T08:00:00+00:00,2025-09-16T18:00:00+00:00,,https://openagenda.com/francenum/events/journee-du-financement-rentree-entrepreneurs-2025
72343963,Webinar Open-Prod - ERP et IA : 5 étapes pour passer de la théorie aux cas concrets,"Rejoignez nous le 16 Septembre à 11h30 pour comprendre comment l'IA, intégré dans un ERP pour l'industrie, peut aider votre entreprise à gagner en productivité.",Webinar en ligne,Grenoble,Grenoble,2025-09-16T09:30:00+00:00,2025-09-16T10:30:00+00:00,"IA, Intelligence Artificielle, Industrie, ERP, Transformation numérique, webinar",https://openagenda.com/francenum/events/webinar-open-prod-erp-et-ia-5-etapes-pour-passer-de-la-theorie-aux-cas-concrets
43419275,M² (in)utile,"Exposition des architectes et designeuses Stanislava Gauthier,  Chen Lejuste et Maïa Joffe",Maison de l'Architecture de l'Isère,Grenoble,"4 place de Berulle, 38000 Grenoble",2025-09-16T11:30:00+00:00,2025-10-16T16:30:00+00:00,"exposition, maisonarchitecture, isere, grenoble, design, installation, béton, architecture, architecte, espace",https://openagenda.com/planlibre/events/m-inutile-1001398
97754731,Vous avez un projet de création d'entreprise ? Venez découvrir l'offre de service France Travail,"Présentation de l'offre de service, de l'accompagnement, et des aides financières à la création d'entreprise",Saint-Martin-d'Hères - Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-16T12:00:00+00:00,2025-09-16T14:00:00+00:00,Création d'entreprise,https://openagenda.com/francetravail/events/vous-avez-un-projet-de-creation-dentreprise-venez-decouvrir-loffre-de-service-france-travail-6393944
57491755,Etes-vous fait pour les métiers de l'industrie ? Détection de potentiels.,Le secteur de l'INDUSTRIE vous attire et vous vous demandez s’il peut vous correspondre ?Vous n’avez pas d’expérience dans ce secteur ?En une demi-journée participez à une séance de Détection de Poten,Agence GRENOBLE EUROPOLE,Grenoble,38000 Grenoble,2025-09-17T06:45:00+00:00,2025-09-17T10:00:00+00:00,"1 jeune  1 solution, Détection de potentiel, Découverte secteur / métier",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-de-lindustrie-detection-de-potentiels-8542123
647750,Etes-vous fait pour les métiers du Transport ?,Venez découvrir votre potentiel pour vous orienter dans le secteur du Transport porteur d’emplois ! Le secteur du Transport vous attire et vous vous demandez s’il peut vous correspondre ? Vous n’avez,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2025-09-17T06:45:00+00:00,2025-09-17T10:00:00+00:00,"1 jeune  1 solution, La semaine du transport/logistique, Détection de potentiel, Marché du travail, Découverte secteur / métier",https://openagenda.com/francetravail/events/etes-vous-fait-pour-les-metiers-du-transport-3523863
64280948,LIDL recrute des Equipier(ières) Polyvalent.e.s,"LIDL recrute pour son nouveau magasin à Meylan ainsi que pour les différents magasins de l'agglomération grenobloise des employés(-ées) polyvalents(-tes). ""Travailler chez Lidl, c'est bien plus qu...",Agence SAINT MARTIN D'HERES,Saint-Martin-d'Hères,38400 Saint-Martin-d'Hères,2025-09-18T06:45:00+00:00,2025-09-18T10:30:00+00:00,"Job dating, 1 jeune  1 solution, #TousMobilisés, Recrutement, Tout public, Débutant(e) accepté(e), Opportunité d'emploi, CDI, en physique",https://openagenda.com/francetravail/events/lidl-recrute-des-equipierieres-polyvalentes
24169057,TITRE PROFESSIONNEL ASSISTANT/E DE VIE AUX FAMILLES,Vous souhaitez exercer un métier qui a du sens?Vous visez un diplôme et l'accès à l'emploi?Le Greta organise une Préparation Opérationnel à l'emploi qui vous permettra d'obtenir le titre pro Assistant,Agence GRENOBLE BRUYERE,Grenoble,38100 Grenoble,2025-09-18T07:00:00+00:00,2025-09-18T09:00:00+00:00,"1 jeune  1 solution, Se préparer",https://openagenda.com/francetravail/events/titre-professionnel-assistante-de-vie-aux-familles-3448663
94712377,Elles sont ouvrières ! Portraits de femmes de la biscuiterie Brun.,Portraits de femmes de la biscuiterie Brun.,Mairie de Saint-Martin d'Hères,Saint-Martin-d'Hères,111 avenue Ambroise Croizat 38400 Saint-Martin d'Hères,2025-09-19T06:30:00+00:00,2025-09-19T15:00:00+00:00,,https://openagenda.com/culture/events/elles-sont-ouvrieres
97523379,"Exposition - "" À l'assaut des châteaux forts ! Les archéologues racontent""","À la lumière de 50 ans de recherches archéologiques conduites sur les fortifications en Isère, le Musée de l’Ancien Évêché propose d’aller à l’encontre d’un certain nombre d’idées reçues sur le au et…",Ancien évêché,Grenoble,"11B Rue du Vieux Temple, 38000 Grenoble, France",2025-09-19T07:00:00+00:00,2025-09-21T16:00:00+00:00,,https://openagenda.com/culture/events/exposition-a-lassaut-des-chateaux-forts-les-archeologues-racontent-9606583
45272780,Visite gratuite au Musée des Troupes de montagne,"Le Musée des Troupes de montagne est accessible gratuitement pour tous les publics, en visite libre pour les JEP.",Musée des troupes de montagne,Grenoble,"Fort de la Bastille, 38000 Grenoble, Isere",2025-09-19T07:30:00+00:00,2025-09-21T16:30:00+00:00,,https://openagenda.com/culture/events/visite-gratuite-au-musee-des-troupes-de-montagne
57771379,Visites guidées de l’usine SGL Carbon Technic SAS,En partenariat avec l’Union de quartier Sud,usine SGL Carbon Technic SAS,Saint-Martin-d'Hères,18 Avenue Marcel Cachin,2025-09-19T07:30:00+00:00,2025-09-19T09:00:00+00:00,,https://openagenda.com/culture/events/visites-guidees-de-lusine-sgl-carbon-technic-sas
29236944,Visite libre du cabinet Rembrandt,"Découvrez le cabinet Rembrandt, seul musée au monde exclusivement dédié à l'oeuvre gravé de Rembrandt.",Cabinet Rembrandt,Grenoble,"Couvent Sainte-Cécile  38000 Grenoble,",2025-09-19T08:00:00+00:00,2025-09-20T15:30:00+00:00,,https://openagenda.com/culture/events/visite-libre-du-cabinet-rembrandt
49847644,"Découvrez l'exposition ""Loustal, les Alpes au fil de l'autoroute""","Découvrez l'exposition temporaire ""Loustal, les alpes au fil de l'autoroute"" au sein du couvent Sainte-Cécile.",Couvent Sainte-Cécile,Grenoble,"37, rue Servan, 38000 Grenoble, Isère, Auvergne-Rhône-Alpes",2025-09-19T08:00:00+00:00,2025-09-20T15:30:00+00:00,,https://openagenda.com/culture/events/decouvrez-lexposition-loustal-les-alpes-au-fil-de-lautoroute
95138183,Sur les traces des frères Champollion et Joseph Fourier,"Par un heureux hasard, Joseph Fourier et les frères Champollion ont vécu et travaillé dans la capitale dauphinoise sous le Premier Empire.",Kiosque du parc de l'ancien hôtel de ville de Grenoble,Grenoble,5 jardin de Ville 38000 Grenoble,2025-09-19T08:00:00+00:00,2025-09-21T15:00:00+00:00,,https://openagenda.com/culture/events/promenade-culturelle-sur-les-traces-des-freres-champollion-et-joseph-fourier
65213533,L'image au seuil du livre : frontispices au XIXe siècle,"Visite commentée de l’exposition **L'image au seuil du livre : frontispices au XIXe siècle**, par Delphine Gleizes, professeure de littérature française du XIXe siècle, UMR 5316 Litt&Arts, Université…",Bibliothèque universitaire Droit et Lettres,Saint-Martin-d'Hères,1130 avenue centrale 38400 Saint-Martin-d’Hères,2025-09-19T10:30:00+00:00,2025-09-19T11:30:00+00:00,,https://openagenda.com/culture/events/limage-au-seuil-du-livre-frontispices-au-xixe-siecle
51989707,De béton et de lumière,Le service du patrimoine culturel de l’Isère a décidé d’entreprendre un inventaire du patrimoine religieux du XXe siècle sur l'ensemble du département. Une réflexion d’équipe a conduit à retenir en y…,Maison de l'Architecture de l'Isère,Grenoble,"4, place de Bérulle, 38000 Grenoble, Isère, Auvergne-Rhône-Alpes",2025-09-19T11:30:00+00:00,2025-09-20T16:00:00+00:00,,https://openagenda.com/culture/events/de-beton-et-de-lumiere
82865261,Exposition d'aquarelles de Didier Bayle dans la chapelle Saint-Roch,"Itinéraire d'un aquarelliste grenoblois, Didier Bayle, dans le cimetière Saint-Roch, où l'artiste fait dialoguer les vues des massifs environnants aux teintes immuables, avec les alignements citadins…",Cimetière Saint-Roch - Grenoble,Grenoble,"2, rue du Souvenir - 38000 Grenoble",2025-09-19T12:30:00+00:00,2025-09-21T15:30:00+00:00,,https://openagenda.com/culture/events/exposition-daquarelles-de-didier-bayle-dans-la-chapelle-saint-roch
